Time stamp,Area,Day,Parking_Category,Peak Hour,Free_Spaces,Used_Spaces,% full
2014-04-30 11:00:00,First Hill,Weekday,Restricted Parking Zone,No,465.0,471.0,50.0
2014-04-30 11:00:00,Little Saigon,Weekday,Time Limited Parking,No,318.0,155.0,67.0
2014-04-30 11:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,39.0,65.0
2014-04-30 12:00:00,First Hill,Weekday,Paid Parking,No,547.0,466.0,54.0
2014-04-30 12:00:00,First Hill,Weekday,Restricted Parking Zone,No,465.0,480.0,49.0
2014-04-30 12:00:00,Little Saigon,Weekday,Time Limited Parking,No,318.0,164.0,66.0
2014-04-30 12:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,41.0,64.0
2014-04-30 13:00:00,First Hill,Weekday,Paid Parking,No,547.0,443.0,55.0
2014-04-30 13:00:00,First Hill,Weekday,Restricted Parking Zone,No,465.0,477.0,49.0
2014-04-30 13:00:00,Little Saigon,Weekday,Time Limited Parking,No,318.0,160.0,67.0
2014-04-30 13:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,47.0,61.0
2014-04-30 14:00:00,First Hill,Weekday,Paid Parking,No,547.0,429.0,56.0
2014-04-30 14:00:00,First Hill,Weekday,Restricted Parking Zone,No,465.0,464.0,50.0
2014-04-30 14:00:00,Little Saigon,Weekday,Time Limited Parking,No,318.0,163.0,66.0
2014-04-30 14:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,48.0,60.0
2014-04-30 15:00:00,First Hill,Weekday,Paid Parking,No,509.0,410.0,55.0
2014-04-30 15:00:00,First Hill,Weekday,Paid Parking,Yes,38.0,0.0,100.0
2014-04-30 15:00:00,First Hill,Weekday,Restricted Parking Zone,No,465.0,452.0,51.0
2014-04-30 15:00:00,Little Saigon,Weekday,Time Limited Parking,No,318.0,136.0,70.0
2014-04-30 15:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,34.0,68.0
2014-04-30 16:00:00,First Hill,Weekday,Paid Parking,No,509.0,350.0,59.0
2014-04-30 16:00:00,First Hill,Weekday,Paid Parking,Yes,38.0,1.0,97.0
2014-04-30 16:00:00,First Hill,Weekday,Restricted Parking Zone,No,465.0,448.0,51.0
2014-04-30 16:00:00,Little Saigon,Weekday,Time Limited Parking,No,318.0,115.0,73.0
2014-04-30 16:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,28.0,72.0
2014-04-30 17:00:00,First Hill,Weekday,Paid Parking,No,509.0,287.0,64.0
2014-04-30 17:00:00,First Hill,Weekday,Paid Parking,Yes,38.0,0.0,100.0
2014-04-30 17:00:00,First Hill,Weekday,Restricted Parking Zone,No,465.0,436.0,52.0
2014-04-30 17:00:00,Little Saigon,Weekday,Time Limited Parking,No,318.0,92.0,78.0
2014-04-30 17:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,21.0,78.0
2014-04-30 18:00:00,First Hill,Weekday,Paid Parking,No,513.0,390.0,57.0
2014-04-30 18:00:00,First Hill,Weekday,Paid Parking,Yes,34.0,0.0,100.0
2014-04-30 18:00:00,First Hill,Weekday,Restricted Parking Zone,No,465.0,449.0,51.0
2014-04-30 18:00:00,Little Saigon,Weekday,Time Limited Parking,No,318.0,85.0,79.0
2014-04-30 18:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,18.0,80.0
2014-04-30 19:00:00,First Hill,Weekday,Paid Parking,No,547.0,440.0,55.0
2014-04-30 19:00:00,First Hill,Weekday,Restricted Parking Zone,No,465.0,481.0,49.0
2014-04-30 19:00:00,Little Saigon,Weekday,Time Limited Parking,No,318.0,84.0,79.0
2014-04-30 19:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,18.0,80.0
2014-04-30 20:00:00,First Hill,Weekday,Paid Parking,No,547.0,441.0,55.0
2014-04-30 20:00:00,First Hill,Weekday,Restricted Parking Zone,No,465.0,490.0,49.0
2014-04-30 20:00:00,Little Saigon,Weekday,Time Limited Parking,No,318.0,67.0,83.0
2014-04-30 20:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,12.0,86.0
2014-04-30 21:00:00,First Hill,Weekday,Paid Parking,No,547.0,450.0,55.0
2014-04-30 21:00:00,First Hill,Weekday,Restricted Parking Zone,No,465.0,498.0,48.0
2014-04-30 22:00:00,First Hill,Weekday,Paid Parking,No,547.0,404.0,58.0
2014-04-30 22:00:00,First Hill,Weekday,Restricted Parking Zone,No,465.0,483.0,49.0
2014-05-04 08:00:00,Chinatown,Weekend,Paid Parking,No,411.0,189.0,68.0
2014-05-04 09:00:00,Chinatown,Weekend,Paid Parking,No,411.0,276.0,60.0
2014-05-04 10:00:00,Chinatown,Weekend,Paid Parking,No,411.0,348.0,54.0
2014-05-04 11:00:00,Chinatown,Weekend,Paid Parking,No,411.0,416.0,50.0
2014-05-04 12:00:00,Chinatown,Weekend,Paid Parking,No,411.0,421.0,49.0
2014-05-04 13:00:00,Chinatown,Weekend,Paid Parking,No,411.0,423.0,49.0
2014-05-04 14:00:00,Chinatown,Weekend,Paid Parking,No,411.0,424.0,49.0
2014-05-04 15:00:00,Chinatown,Weekend,Paid Parking,No,392.0,380.0,51.0
2014-05-04 15:00:00,Chinatown,Weekend,Paid Parking,Yes,19.0,20.0,49.0
2014-05-04 16:00:00,Chinatown,Weekend,Paid Parking,No,392.0,318.0,55.0
2014-05-04 16:00:00,Chinatown,Weekend,Paid Parking,Yes,19.0,18.0,51.0
2014-05-04 17:00:00,Chinatown,Weekend,Paid Parking,No,392.0,344.0,53.0
2014-05-04 17:00:00,Chinatown,Weekend,Paid Parking,Yes,19.0,18.0,51.0
2014-05-04 18:00:00,Chinatown,Weekend,Paid Parking,No,392.0,364.0,52.0
2014-05-04 18:00:00,Chinatown,Weekend,Paid Parking,Yes,19.0,18.0,51.0
2014-05-04 19:00:00,Chinatown,Weekend,Paid Parking,No,411.0,388.0,51.0
2014-05-04 20:00:00,Chinatown,Weekend,Paid Parking,No,411.0,344.0,54.0
2014-05-06 08:00:00,Commercial Core,Weekday,Paid Parking,No,590.0,370.0,61.0
2014-05-06 08:00:00,Commercial Core,Weekday,Paid Parking,Yes,123.0,4.0,97.0
2014-05-06 09:00:00,Commercial Core,Weekday,Paid Parking,No,704.0,451.0,61.0
2014-05-06 09:00:00,Commercial Core,Weekday,Paid Parking,Yes,9.0,0.0,100.0
2014-05-06 10:00:00,Commercial Core,Weekday,Paid Parking,No,704.0,568.0,55.0
2014-05-06 10:00:00,Commercial Core,Weekday,Paid Parking,Yes,9.0,0.0,100.0
2014-05-06 11:00:00,Commercial Core,Weekday,Paid Parking,No,704.0,596.0,54.0
2014-05-06 11:00:00,Commercial Core,Weekday,Paid Parking,Yes,9.0,0.0,100.0
2014-05-06 12:00:00,Commercial Core,Weekday,Paid Parking,No,704.0,592.0,54.0
2014-05-06 12:00:00,Commercial Core,Weekday,Paid Parking,Yes,9.0,0.0,100.0
2014-05-06 13:00:00,Commercial Core,Weekday,Paid Parking,No,704.0,578.0,55.0
2014-05-06 13:00:00,Commercial Core,Weekday,Paid Parking,Yes,9.0,0.0,100.0
2014-05-06 14:00:00,Commercial Core,Weekday,Paid Parking,No,713.0,537.0,57.0
2014-05-06 15:00:00,Commercial Core,Weekday,Paid Parking,No,549.0,381.0,59.0
2014-05-06 15:00:00,Commercial Core,Weekday,Paid Parking,Yes,164.0,21.0,89.0
2014-05-06 16:00:00,Commercial Core,Weekday,Paid Parking,No,520.0,331.0,61.0
2014-05-06 16:00:00,Commercial Core,Weekday,Paid Parking,Yes,193.0,20.0,91.0
2014-05-06 17:00:00,Commercial Core,Weekday,Paid Parking,No,520.0,338.0,61.0
2014-05-06 17:00:00,Commercial Core,Weekday,Paid Parking,Yes,193.0,14.0,93.0
2014-05-06 18:00:00,Commercial Core,Weekday,Paid Parking,No,555.0,408.0,58.0
2014-05-06 18:00:00,Commercial Core,Weekday,Paid Parking,Yes,158.0,12.0,93.0
2014-05-06 19:00:00,Commercial Core,Weekday,Paid Parking,No,713.0,533.0,57.0
2014-05-06 20:00:00,Commercial Core,Weekday,Paid Parking,No,713.0,589.0,55.0
2014-05-06 21:00:00,Commercial Core,Weekday,Paid Parking,No,395.0,270.0,59.0
2014-05-06 22:00:00,Commercial Core,Weekday,Paid Parking,No,395.0,222.0,64.0
2014-05-07 08:00:00,Ballard,Weekday,Paid Parking,No,300.0,84.0,78.0
2014-05-07 08:00:00,Ballard,Weekday,Time Limited Parking,No,204.0,116.0,64.0
2014-05-07 08:00:00,Ballard,Weekday,Unrestricted Parking,No,189.0,157.0,55.0
2014-05-07 08:00:00,Roosevelt,Weekday,Paid Parking,No,78.0,21.0,79.0
2014-05-07 08:00:00,Roosevelt,Weekday,Paid Parking,Yes,17.0,0.0,100.0
2014-05-07 08:00:00,Roosevelt,Weekday,Time Limited Parking,No,87.0,19.0,82.0
2014-05-07 08:00:00,Roosevelt,Weekday,Time Limited Parking,Yes,17.0,0.0,100.0
2014-05-07 08:00:00,Roosevelt,Weekday,Unrestricted Parking,No,18.0,18.0,50.0
2014-05-07 08:00:00,Roosevelt,Weekday,Unrestricted Parking,Yes,8.0,9.0,47.0
2014-05-07 09:00:00,Ballard,Weekday,Paid Parking,No,300.0,112.0,73.0
2014-05-07 09:00:00,Ballard,Weekday,Time Limited Parking,No,204.0,130.0,61.0
2014-05-07 09:00:00,Ballard,Weekday,Unrestricted Parking,No,189.0,165.0,53.0
2014-05-07 09:00:00,Roosevelt,Weekday,Paid Parking,No,95.0,28.0,77.0
2014-05-07 09:00:00,Roosevelt,Weekday,Time Limited Parking,No,103.0,29.0,78.0
2014-05-07 09:00:00,Roosevelt,Weekday,Unrestricted Parking,No,26.0,26.0,50.0
2014-05-07 10:00:00,Ballard,Weekday,Paid Parking,No,300.0,143.0,68.0
2014-05-07 10:00:00,Ballard,Weekday,Time Limited Parking,No,204.0,142.0,59.0
2014-05-07 10:00:00,Ballard,Weekday,Unrestricted Parking,No,189.0,166.0,53.0
2014-05-07 10:00:00,Roosevelt,Weekday,Paid Parking,No,95.0,42.0,69.0
2014-05-07 10:00:00,Roosevelt,Weekday,Time Limited Parking,No,103.0,26.0,80.0
2014-05-07 10:00:00,Roosevelt,Weekday,Unrestricted Parking,No,26.0,27.0,49.0
2014-05-07 11:00:00,Ballard,Weekday,Paid Parking,No,300.0,171.0,64.0
2014-05-07 11:00:00,Ballard,Weekday,Time Limited Parking,No,204.0,175.0,54.0
2014-05-07 11:00:00,Ballard,Weekday,Unrestricted Parking,No,189.0,171.0,52.0
2014-05-07 11:00:00,Roosevelt,Weekday,Paid Parking,No,95.0,54.0,64.0
2014-05-07 11:00:00,Roosevelt,Weekday,Time Limited Parking,No,103.0,23.0,82.0
2014-05-07 11:00:00,Roosevelt,Weekday,Unrestricted Parking,No,26.0,24.0,52.0
2014-05-07 12:00:00,Ballard,Weekday,Paid Parking,No,300.0,175.0,63.0
2014-05-07 12:00:00,Ballard,Weekday,Time Limited Parking,No,204.0,190.0,52.0
2014-05-07 12:00:00,Ballard,Weekday,Unrestricted Parking,No,189.0,171.0,52.0
2014-05-07 12:00:00,Roosevelt,Weekday,Paid Parking,No,95.0,38.0,71.0
2014-05-07 12:00:00,Roosevelt,Weekday,Time Limited Parking,No,103.0,24.0,81.0
2014-05-07 12:00:00,Roosevelt,Weekday,Unrestricted Parking,No,26.0,17.0,60.0
2014-05-07 13:00:00,Ballard,Weekday,Paid Parking,No,300.0,187.0,62.0
2014-05-07 13:00:00,Ballard,Weekday,Time Limited Parking,No,204.0,179.0,53.0
2014-05-07 13:00:00,Ballard,Weekday,Unrestricted Parking,No,189.0,175.0,52.0
2014-05-07 13:00:00,Roosevelt,Weekday,Paid Parking,No,95.0,49.0,66.0
2014-05-07 13:00:00,Roosevelt,Weekday,Time Limited Parking,No,103.0,39.0,73.0
2014-05-07 13:00:00,Roosevelt,Weekday,Unrestricted Parking,No,26.0,23.0,53.0
2014-05-07 14:00:00,Ballard,Weekday,Paid Parking,No,300.0,195.0,61.0
2014-05-07 14:00:00,Ballard,Weekday,Time Limited Parking,No,204.0,167.0,55.0
2014-05-07 14:00:00,Ballard,Weekday,Unrestricted Parking,No,189.0,164.0,54.0
2014-05-07 14:00:00,Roosevelt,Weekday,Paid Parking,No,95.0,44.0,68.0
2014-05-07 14:00:00,Roosevelt,Weekday,Time Limited Parking,No,103.0,38.0,73.0
2014-05-07 14:00:00,Roosevelt,Weekday,Unrestricted Parking,No,26.0,21.0,55.0
2014-05-07 15:00:00,Ballard,Weekday,Paid Parking,No,300.0,141.0,68.0
2014-05-07 15:00:00,Ballard,Weekday,Time Limited Parking,No,204.0,154.0,57.0
2014-05-07 15:00:00,Ballard,Weekday,Unrestricted Parking,No,189.0,155.0,55.0
2014-05-07 15:00:00,Roosevelt,Weekday,Paid Parking,No,80.0,43.0,65.0
2014-05-07 15:00:00,Roosevelt,Weekday,Paid Parking,Yes,15.0,5.0,75.0
2014-05-07 15:00:00,Roosevelt,Weekday,Time Limited Parking,No,103.0,21.0,83.0
2014-05-07 15:00:00,Roosevelt,Weekday,Unrestricted Parking,No,26.0,22.0,54.0
2014-05-07 16:00:00,Ballard,Weekday,Paid Parking,No,300.0,161.0,65.0
2014-05-07 16:00:00,Ballard,Weekday,Time Limited Parking,No,204.0,169.0,55.0
2014-05-07 16:00:00,Ballard,Weekday,Unrestricted Parking,No,189.0,150.0,56.0
2014-05-07 16:00:00,Roosevelt,Weekday,Paid Parking,No,67.0,41.0,62.0
2014-05-07 16:00:00,Roosevelt,Weekday,Paid Parking,Yes,28.0,0.0,100.0
2014-05-07 16:00:00,Roosevelt,Weekday,Time Limited Parking,No,54.0,24.0,69.0
2014-05-07 16:00:00,Roosevelt,Weekday,Time Limited Parking,Yes,49.0,18.0,73.0
2014-05-07 16:00:00,Roosevelt,Weekday,Unrestricted Parking,No,26.0,21.0,55.0
2014-05-07 17:00:00,Ballard,Weekday,Paid Parking,No,300.0,174.0,63.0
2014-05-07 17:00:00,Ballard,Weekday,Time Limited Parking,No,204.0,188.0,52.0
2014-05-07 17:00:00,Ballard,Weekday,Unrestricted Parking,No,189.0,142.0,57.0
2014-05-07 17:00:00,Roosevelt,Weekday,Paid Parking,No,67.0,50.0,57.0
2014-05-07 17:00:00,Roosevelt,Weekday,Paid Parking,Yes,28.0,0.0,100.0
2014-05-07 17:00:00,Roosevelt,Weekday,Time Limited Parking,No,54.0,30.0,64.0
2014-05-07 17:00:00,Roosevelt,Weekday,Time Limited Parking,Yes,49.0,0.0,100.0
2014-05-07 17:00:00,Roosevelt,Weekday,Unrestricted Parking,No,26.0,22.0,54.0
2014-05-07 18:00:00,Ballard,Weekday,Paid Parking,No,300.0,229.0,57.0
2014-05-07 18:00:00,Ballard,Weekday,Time Limited Parking,No,204.0,208.0,50.0
2014-05-07 18:00:00,Ballard,Weekday,Unrestricted Parking,No,189.0,152.0,55.0
2014-05-07 18:00:00,Roosevelt,Weekday,Paid Parking,No,95.0,63.0,60.0
2014-05-07 18:00:00,Roosevelt,Weekday,Time Limited Parking,No,103.0,30.0,77.0
2014-05-07 18:00:00,Roosevelt,Weekday,Unrestricted Parking,No,26.0,23.0,53.0
2014-05-07 19:00:00,Ballard,Weekday,Paid Parking,No,300.0,269.0,53.0
2014-05-07 19:00:00,Ballard,Weekday,Time Limited Parking,No,204.0,209.0,49.0
2014-05-07 19:00:00,Ballard,Weekday,Unrestricted Parking,No,189.0,158.0,54.0
2014-05-07 19:00:00,Roosevelt,Weekday,Paid Parking,No,95.0,61.0,61.0
2014-05-07 19:00:00,Roosevelt,Weekday,Time Limited Parking,No,103.0,26.0,80.0
2014-05-07 19:00:00,Roosevelt,Weekday,Unrestricted Parking,No,26.0,23.0,53.0
2014-05-07 20:00:00,Ballard,Weekday,Paid Parking,No,300.0,262.0,53.0
2014-05-07 20:00:00,Ballard,Weekday,Time Limited Parking,No,204.0,215.0,49.0
2014-05-07 20:00:00,Ballard,Weekday,Unrestricted Parking,No,189.0,160.0,54.0
2014-05-07 20:00:00,Roosevelt,Weekday,Paid Parking,No,95.0,65.0,59.0
2014-05-07 20:00:00,Roosevelt,Weekday,Time Limited Parking,No,103.0,35.0,75.0
2014-05-07 20:00:00,Roosevelt,Weekday,Unrestricted Parking,No,26.0,25.0,51.0
2014-05-07 21:00:00,Ballard,Weekday,Paid Parking,No,300.0,186.0,62.0
2014-05-07 21:00:00,Ballard,Weekday,Time Limited Parking,No,204.0,197.0,51.0
2014-05-07 21:00:00,Ballard,Weekday,Unrestricted Parking,No,189.0,142.0,57.0
2014-05-07 22:00:00,Ballard,Weekday,Paid Parking,No,300.0,130.0,70.0
2014-05-07 22:00:00,Ballard,Weekday,Time Limited Parking,No,204.0,171.0,54.0
2014-05-07 22:00:00,Ballard,Weekday,Unrestricted Parking,No,189.0,109.0,63.0
2014-05-07 23:00:00,Ballard,Weekday,Paid Parking,No,300.0,92.0,77.0
2014-05-07 23:00:00,Ballard,Weekday,Time Limited Parking,No,204.0,137.0,60.0
2014-05-07 23:00:00,Ballard,Weekday,Unrestricted Parking,No,189.0,79.0,71.0
2014-05-08 08:00:00,Uptown,Weekday,Paid Parking,No,660.0,180.0,79.0
2014-05-08 09:00:00,Uptown,Weekday,Paid Parking,No,660.0,219.0,75.0
2014-05-08 10:00:00,Uptown,Weekday,Paid Parking,No,660.0,324.0,67.0
2014-05-08 11:00:00,Uptown,Weekday,Paid Parking,No,660.0,406.0,62.0
2014-05-08 12:00:00,Uptown,Weekday,Paid Parking,No,660.0,470.0,58.0
2014-05-08 13:00:00,Uptown,Weekday,Paid Parking,No,660.0,415.0,61.0
2014-05-08 14:00:00,Uptown,Weekday,Paid Parking,No,660.0,395.0,63.0
2014-05-08 15:00:00,Uptown,Weekday,Paid Parking,No,660.0,340.0,66.0
2014-05-08 16:00:00,Uptown,Weekday,Paid Parking,No,660.0,345.0,66.0
2014-05-08 17:00:00,Uptown,Weekday,Paid Parking,No,660.0,387.0,63.0
2014-05-08 18:00:00,Uptown,Weekday,Paid Parking,No,660.0,507.0,57.0
2014-05-08 19:00:00,Uptown,Weekday,Paid Parking,No,660.0,573.0,54.0
2014-05-08 20:00:00,Uptown,Weekday,Paid Parking,No,660.0,524.0,56.0
2014-05-08 21:00:00,Uptown,Weekday,Paid Parking,No,149.0,130.0,53.0
2014-05-08 22:00:00,Uptown,Weekday,Paid Parking,No,149.0,124.0,55.0
2014-05-08 23:00:00,Uptown,Weekday,Paid Parking,No,149.0,116.0,56.0
2014-05-18 08:00:00,Pioneer Square,Weekend,Paid Parking,No,621.0,291.0,68.0
2014-05-18 08:00:00,Pioneer Square,Weekend,Unrestricted Parking,No,20.0,11.0,65.0
2014-05-18 09:00:00,Pioneer Square,Weekend,Paid Parking,No,621.0,325.0,66.0
2014-05-18 09:00:00,Pioneer Square,Weekend,Unrestricted Parking,No,20.0,12.0,62.0
2014-05-18 10:00:00,Pioneer Square,Weekend,Paid Parking,No,621.0,364.0,63.0
2014-05-18 10:00:00,Pioneer Square,Weekend,Unrestricted Parking,No,20.0,12.0,62.0
2014-05-18 11:00:00,Pioneer Square,Weekend,Paid Parking,No,621.0,425.0,59.0
2014-05-18 11:00:00,Pioneer Square,Weekend,Unrestricted Parking,No,20.0,13.0,61.0
2014-05-18 12:00:00,Pioneer Square,Weekend,Paid Parking,No,621.0,474.0,57.0
2014-05-18 12:00:00,Pioneer Square,Weekend,Unrestricted Parking,No,20.0,11.0,65.0
2014-05-18 13:00:00,Pioneer Square,Weekend,Paid Parking,No,621.0,519.0,54.0
2014-05-18 13:00:00,Pioneer Square,Weekend,Unrestricted Parking,No,20.0,14.0,59.0
2014-05-18 14:00:00,Pioneer Square,Weekend,Paid Parking,No,621.0,502.0,55.0
2014-05-18 14:00:00,Pioneer Square,Weekend,Unrestricted Parking,No,20.0,13.0,61.0
2014-05-18 15:00:00,Pioneer Square,Weekend,Paid Parking,No,621.0,459.0,57.0
2014-05-18 15:00:00,Pioneer Square,Weekend,Unrestricted Parking,No,20.0,9.0,69.0
2014-05-18 16:00:00,Pioneer Square,Weekend,Paid Parking,No,621.0,443.0,58.0
2014-05-18 16:00:00,Pioneer Square,Weekend,Unrestricted Parking,No,20.0,14.0,59.0
2014-05-18 17:00:00,Pioneer Square,Weekend,Paid Parking,No,621.0,365.0,63.0
2014-05-18 17:00:00,Pioneer Square,Weekend,Unrestricted Parking,No,20.0,11.0,65.0
2014-05-18 18:00:00,Pioneer Square,Weekend,Paid Parking,No,621.0,332.0,65.0
2014-05-18 18:00:00,Pioneer Square,Weekend,Unrestricted Parking,No,20.0,12.0,62.0
2014-05-18 19:00:00,Pioneer Square,Weekend,Paid Parking,No,621.0,316.0,66.0
2014-05-18 19:00:00,Pioneer Square,Weekend,Unrestricted Parking,No,20.0,12.0,62.0
2014-05-18 20:00:00,Pioneer Square,Weekend,Paid Parking,No,621.0,333.0,65.0
2014-05-18 20:00:00,Pioneer Square,Weekend,Unrestricted Parking,No,20.0,9.0,69.0
2014-07-15 08:00:00,Ballard,Weekday,Paid Parking,No,80.0,0.0,100.0
2014-07-15 09:00:00,Ballard,Weekday,Paid Parking,No,80.0,3.0,96.0
2014-07-15 10:00:00,Ballard,Weekday,Paid Parking,No,80.0,17.0,82.0
2014-07-15 11:00:00,Ballard,Weekday,Paid Parking,No,80.0,60.0,57.0
2014-07-15 12:00:00,Ballard,Weekday,Paid Parking,No,80.0,63.0,56.0
2014-07-15 13:00:00,Ballard,Weekday,Paid Parking,No,80.0,64.0,56.0
2014-07-15 14:00:00,Ballard,Weekday,Paid Parking,No,80.0,72.0,53.0
2014-07-15 15:00:00,Ballard,Weekday,Paid Parking,No,80.0,77.0,51.0
2014-07-15 16:00:00,Ballard,Weekday,Paid Parking,No,80.0,77.0,51.0
2014-07-15 17:00:00,Ballard,Weekday,Paid Parking,No,80.0,48.0,62.0
2014-07-15 18:00:00,Ballard,Weekday,Paid Parking,No,80.0,47.0,63.0
2014-07-15 19:00:00,Ballard,Weekday,Paid Parking,No,80.0,49.0,62.0
2014-07-15 20:00:00,Ballard,Weekday,Paid Parking,No,80.0,58.0,58.0
2015-03-03 08:00:00,University District,Weekday,Paid Parking,No,1314.0,476.0,73.0
2015-03-03 08:00:00,University District,Weekday,Paid Parking,Yes,62.0,0.0,100.0
2015-03-03 09:00:00,University District,Weekday,Paid Parking,No,1376.0,666.0,67.0
2015-03-03 10:00:00,University District,Weekday,Paid Parking,No,1376.0,854.0,62.0
2015-03-03 11:00:00,University District,Weekday,Paid Parking,No,1376.0,970.0,59.0
2015-03-03 12:00:00,University District,Weekday,Paid Parking,No,1376.0,1046.0,57.0
2015-03-03 13:00:00,University District,Weekday,Paid Parking,No,1376.0,980.0,58.0
2015-03-03 14:00:00,University District,Weekday,Paid Parking,No,1376.0,866.0,61.0
2015-03-03 15:00:00,University District,Weekday,Paid Parking,No,1256.0,722.0,63.0
2015-03-03 15:00:00,University District,Weekday,Paid Parking,Yes,120.0,0.0,100.0
2015-03-03 16:00:00,University District,Weekday,Paid Parking,No,1256.0,702.0,64.0
2015-03-03 16:00:00,University District,Weekday,Paid Parking,Yes,120.0,0.0,100.0
2015-03-03 17:00:00,University District,Weekday,Paid Parking,No,1256.0,608.0,67.0
2015-03-03 17:00:00,University District,Weekday,Paid Parking,Yes,120.0,0.0,100.0
2015-03-03 18:00:00,University District,Weekday,Paid Parking,No,1256.0,726.0,63.0
2015-03-03 18:00:00,University District,Weekday,Paid Parking,Yes,120.0,0.0,100.0
2015-03-03 19:00:00,University District,Weekday,Paid Parking,No,1376.0,948.0,59.0
2015-03-03 20:00:00,University District,Weekday,Paid Parking,No,1376.0,1088.0,56.0
2015-03-03 21:00:00,University District,Weekday,Paid Parking,No,1376.0,1098.0,56.0
2015-03-05 08:00:00,Denny Triangle,Weekday,Paid Parking,No,670.0,440.0,60.0
2015-03-05 08:00:00,Denny Triangle,Weekday,Paid Parking,Yes,152.0,0.0,100.0
2015-03-05 09:00:00,Denny Triangle,Weekday,Paid Parking,No,822.0,586.0,58.0
2015-03-05 10:00:00,Denny Triangle,Weekday,Paid Parking,No,822.0,710.0,54.0
2015-03-05 11:00:00,Denny Triangle,Weekday,Paid Parking,No,822.0,736.0,53.0
2015-03-05 12:00:00,Denny Triangle,Weekday,Paid Parking,No,822.0,744.0,52.0
2015-03-05 13:00:00,Denny Triangle,Weekday,Paid Parking,No,822.0,704.0,54.0
2015-03-05 14:00:00,Denny Triangle,Weekday,Paid Parking,No,822.0,648.0,56.0
2015-03-05 15:00:00,Denny Triangle,Weekday,Paid Parking,No,700.0,486.0,59.0
2015-03-05 15:00:00,Denny Triangle,Weekday,Paid Parking,Yes,122.0,0.0,100.0
2015-03-05 16:00:00,Denny Triangle,Weekday,Paid Parking,No,680.0,476.0,59.0
2015-03-05 16:00:00,Denny Triangle,Weekday,Paid Parking,Yes,142.0,0.0,100.0
2015-03-05 17:00:00,Denny Triangle,Weekday,Paid Parking,No,680.0,462.0,60.0
2015-03-05 17:00:00,Denny Triangle,Weekday,Paid Parking,Yes,142.0,0.0,100.0
2015-03-05 18:00:00,Denny Triangle,Weekday,Paid Parking,No,748.0,568.0,57.0
2015-03-05 18:00:00,Denny Triangle,Weekday,Paid Parking,Yes,74.0,0.0,100.0
2015-03-05 19:00:00,Denny Triangle,Weekday,Paid Parking,No,822.0,644.0,56.0
2015-03-05 20:00:00,Denny Triangle,Weekday,Paid Parking,No,822.0,652.0,56.0
2015-03-05 21:00:00,Denny Triangle,Weekday,Paid Parking,No,822.0,616.0,57.0
2015-03-11 08:00:00,12th Ave,Weekday,Paid Parking,No,136.0,44.0,76.0
2015-03-11 08:00:00,Uptown Triangle,Weekday,Paid Parking,No,364.0,126.0,74.0
2015-03-11 09:00:00,12th Ave,Weekday,Paid Parking,No,136.0,78.0,64.0
2015-03-11 09:00:00,Uptown Triangle,Weekday,Paid Parking,No,364.0,142.0,72.0
2015-03-11 10:00:00,12th Ave,Weekday,Paid Parking,No,136.0,106.0,56.0
2015-03-11 10:00:00,Uptown Triangle,Weekday,Paid Parking,No,364.0,208.0,64.0
2015-03-11 11:00:00,12th Ave,Weekday,Paid Parking,No,136.0,96.0,59.0
2015-03-11 11:00:00,Uptown Triangle,Weekday,Paid Parking,No,364.0,248.0,59.0
2015-03-11 12:00:00,12th Ave,Weekday,Paid Parking,No,136.0,114.0,54.0
2015-03-11 12:00:00,Uptown Triangle,Weekday,Paid Parking,No,364.0,260.0,58.0
2015-03-11 13:00:00,12th Ave,Weekday,Paid Parking,No,136.0,116.0,54.0
2015-03-11 13:00:00,Uptown Triangle,Weekday,Paid Parking,No,364.0,240.0,60.0
2015-03-11 14:00:00,12th Ave,Weekday,Paid Parking,No,136.0,114.0,54.0
2015-03-11 14:00:00,Uptown Triangle,Weekday,Paid Parking,No,364.0,258.0,59.0
2015-03-11 15:00:00,12th Ave,Weekday,Paid Parking,No,136.0,106.0,56.0
2015-03-11 15:00:00,Uptown Triangle,Weekday,Paid Parking,No,364.0,242.0,60.0
2015-03-11 16:00:00,12th Ave,Weekday,Paid Parking,No,136.0,90.0,60.0
2015-03-11 16:00:00,Uptown Triangle,Weekday,Paid Parking,No,364.0,226.0,62.0
2015-03-11 17:00:00,12th Ave,Weekday,Paid Parking,No,136.0,104.0,57.0
2015-03-11 17:00:00,Uptown Triangle,Weekday,Paid Parking,No,364.0,200.0,65.0
2015-03-11 18:00:00,12th Ave,Weekday,Paid Parking,No,136.0,138.0,50.0
2015-03-11 18:00:00,Uptown Triangle,Weekday,Paid Parking,No,364.0,218.0,63.0
2015-03-11 19:00:00,12th Ave,Weekday,Paid Parking,No,136.0,144.0,49.0
